a10,g7_1,a12,insumo_num,Marca_1,Marca_2,Marca_3,Marca_4,Marca_5,Tipo_Fertilizacion_1,Tipo_Fertilizacion_2,Tipo_Fertilizacion_3,Tipo_Fertilizacion_4,Tipo_Fertilizacion_5,Tipo_Nivel_2_1,Tipo_Nivel_2_2,Tipo_Nivel_2_3,Tipo_Nivel_2_4,Tipo_Nivel_2_5,_merge,a11,a12a,a13,ax_2,f4_1,f5_1,g10_1,g10_2,g10_3,g10_4,g10_5,g12_1_1,g12_1_2,g12_1_3,g12_1_4,g12_1_5,g12_c_1,g12_c_2,g12_c_3,g12_c_4,g12_c_5,g12_u_1,g12_u_2,g12_u_3,g12_u_4,g12_u_5,g12_ua_1,g12_ua_2,g12_ua_3,g12_ua_4,g12_ua_5,g9_1,g9_2,g9_3,g9_4,g9_5,id_lote_g6,row,g10_c,K2O,Ntotal,Namoniacal,Nnitrico,Nureico,P2O5,cantidad_litros_ha,cantidad_kilos_ha,Tipo_Nivel_0,Tipo_Nivel_1
ES1027,3,HERVEO,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319039,el zancudo,Fedearroz 67,1.25,sulfato de amonio,urea,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,2,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1027,4,HERVEO,1,,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319039,el zancudo,Fedearroz 67,1.25,sulfato de amonio,amidas,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,2,4,Sulfato de Amonio,,,,,,,,150.0,,
ES1027,4,HERVEO,2,,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319039,el zancudo,Fedearroz 67,1.25,sulfato de amonio,amidas,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,2,4,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1028,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319028,las bfisas,Fedearroz ibis,3.0,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
ES1028,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319028,las bfisas,Fedearroz ibis,3.0,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
ES1028,3,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319028,las bfisas,Fedearroz ibis,3.0,fase 3,kcl,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
ES1028,3,GUAMO,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319028,las bfisas,Fedearroz ibis,3.0,fase 3,kcl,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,KCl,,,,,,,,50.0,,
ES1028,4,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319028,las bfisas,Fedearroz ibis,3.0,fase 3,kcl,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
ES1028,4,GUAMO,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319028,las bfisas,Fedearroz ibis,3.0,fase 3,kcl,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,KCl,,,,,,,,50.0,,
ES1029,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,el recuerdo,Fedearroz ibis,1.25,triple18,,,,,62.5,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,250.0,Fertilizante edafico,Fertilizante quimico
ES1029,2,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319011,el recuerdo,Fedearroz ibis,1.25,sam,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,2,Sulfato de amonio SAM,,,,,,,,200.0,,
ES1029,3,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319011,el recuerdo,Fedearroz ibis,1.25,etapa 3,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,3,(Nutrimon) Ecofertil fase 3,,,,,,,,200.0,,
ES1029,4,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,el recuerdo,Fedearroz ibis,1.25,urea,sam,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
ES1029,4,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,el recuerdo,Fedearroz ibis,1.25,urea,sam,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Sulfato de amonio SAM,,,,,,,,100.0,,
ES1030,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,la esperanza,Fedearroz 2000,3.0,triple 18,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
ES1030,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,la esperanza,Fedearroz 2000,3.0,triple 18,sulfato,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
ES1030,2,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,la esperanza,Fedearroz 2000,3.0,triple 18,sulfato,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Sulfato de Amonio,,,,,,,,50.0,,
ES1030,3,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319011,la esperanza,Fedearroz 2000,3.0,fase 3,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,3,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
ES1030,4,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319011,la esperanza,Fedearroz 2000,3.0,fertitro,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,4,FertiCROP,,,,,,,,150.0,,
ES1030,5,GUAMO,1,No definido,,,,,No definido,,,,,No definido,,,,,Matched (3),Tolima,,73319011,la esperanza,Fedearroz 2000,3.0,niermeck,,,,,,,,,,2.5,,,,,Litros,,,,,,,,,,1.0,,,,,1,5,Niermeck,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,No definido,No definido
ES1031,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,La Despensa,Fedearroz 67,1.5,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
ES1031,2,GUAMO,1,YARA,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73319011,La Despensa,Fedearroz 67,1.5,amidas,triple 18,,,,50.0,50.0,,,,1.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1031,2,GUAMO,2,YARA,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73319011,La Despensa,Fedearroz 67,1.5,amidas,triple 18,,,,50.0,50.0,,,,1.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
ES1031,3,GUAMO,1,NUTRIMON,YARA,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73319011,La Despensa,Fedearroz 67,1.5,triple 18,amidas,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
ES1031,3,GUAMO,2,NUTRIMON,YARA,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73319011,La Despensa,Fedearroz 67,1.5,triple 18,amidas,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
ES1031,4,GUAMO,1,YARA,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73319011,La Despensa,Fedearroz 67,1.5,amidas,triple 18,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
ES1031,4,GUAMO,2,YARA,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73319011,La Despensa,Fedearroz 67,1.5,amidas,triple 18,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
ES1031,5,GUAMO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,La Despensa,Fedearroz 67,1.5,amidas,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,5,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
ES1032,1,PIEDRAS,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,,,,,62.5,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,FertiHierro,,,,,,,,187.5,,
ES1032,2,PIEDRAS,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,desarrollo,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,FertiHierro,,,,,,,,100.0,,
ES1032,2,PIEDRAS,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,desarrollo,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Desarrollo - Campofert,,,,,,,,50.0,,
ES1032,3,PIEDRAS,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,desarrollo,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,FertiHierro,,,,,,,,100.0,,
ES1032,3,PIEDRAS,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,desarrollo,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,Desarrollo - Campofert,,,,,,,,50.0,,
ES1032,4,PIEDRAS,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,desarrollo,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,FertiHierro,,,,,,,,100.0,,
ES1032,4,PIEDRAS,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,desarrollo,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Desarrollo - Campofert,,,,,,,,50.0,,
ES1032,5,PIEDRAS,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,desarrollo,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,5,FertiHierro,,,,,,,,100.0,,
ES1032,5,PIEDRAS,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,monterrey 6,Fedearroz 67,18.0,fertifierro,desarrollo,,,,50.0,50.0,,,,2.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,5,Desarrollo - Campofert,,,,,,,,50.0,,
ES1033,1,IBAGUÉ,1,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,urea,nitroesten,triple 18,,,62.5,40.0,50.0,,,0.5,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,31.25,Fertilizante edafico,Fertilizante quimico
ES1033,1,IBAGUÉ,2,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,urea,nitroesten,triple 18,,,62.5,40.0,50.0,,,0.5,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,NITRO XTEND® 46 N,,,,,,,,40.0,,
ES1033,1,IBAGUÉ,3,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,urea,nitroesten,triple 18,,,62.5,40.0,50.0,,,0.5,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1033,2,IBAGUÉ,1,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,urea,nitroesten,triple 18,,,50.0,40.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1033,2,IBAGUÉ,2,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,urea,nitroesten,triple 18,,,50.0,40.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,NITRO XTEND® 46 N,,,,,,,,40.0,,
ES1033,2,IBAGUÉ,3,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,urea,nitroesten,triple 18,,,50.0,40.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1033,3,IBAGUÉ,1,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,kcl,urea,sulfato,corcali,,50.0,50.0,50.0,40.0,,0.5,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,1,3,KCl,,,,,,,,25.0,,
ES1033,3,IBAGUÉ,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,kcl,urea,sulfato,corcali,,50.0,50.0,50.0,40.0,,0.5,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,1,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1033,3,IBAGUÉ,3,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,kcl,urea,sulfato,corcali,,50.0,50.0,50.0,40.0,,0.5,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,1,3,Sulfato de Amonio,,,,,,,,50.0,,
ES1033,3,IBAGUÉ,4,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,kcl,urea,sulfato,corcali,,50.0,50.0,50.0,40.0,,0.5,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,1,3,KORN KALI + B,,,,,,,,40.0,,
ES1033,4,IBAGUÉ,1,,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,kcl,urea,sulfato,triple 18,,50.0,50.0,40.0,50.0,,1.0,1.5,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,1,4,KCl,,,,,,,,50.0,,
ES1033,4,IBAGUÉ,2,,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,kcl,urea,sulfato,triple 18,,50.0,50.0,40.0,50.0,,1.0,1.5,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,1,4,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,75.0,Fertilizante edafico,Fertilizante quimico
ES1033,4,IBAGUÉ,3,,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,kcl,urea,sulfato,triple 18,,50.0,50.0,40.0,50.0,,1.0,1.5,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,1,4,Sulfato de Amonio,,,,,,,,40.0,,
ES1033,4,IBAGUÉ,4,,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,kcl,urea,sulfato,triple 18,,50.0,50.0,40.0,50.0,,1.0,1.5,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1033,5,IBAGUÉ,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,nitroesten,kcl,,,,50.0,50.0,,,,0.78,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,5,NITRO XTEND® 46 N,,,,,,,,39.0,,
ES1033,5,IBAGUÉ,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,lucero,Fedearroz 67,5.0,nitroesten,kcl,,,,50.0,50.0,,,,0.78,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,5,KCl,,,,,,,,50.0,,
ES1034,1,IBAGUÉ,1,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,triple 18,sulfato granulado,urea,nitro estem,,50.0,50.0,50.0,50.0,,1.0,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,2,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1034,1,IBAGUÉ,2,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,triple 18,sulfato granulado,urea,nitro estem,,50.0,50.0,50.0,50.0,,1.0,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,2,1,Sulfato de Amonio,,,,,,,,50.0,,
ES1034,1,IBAGUÉ,3,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,triple 18,sulfato granulado,urea,nitro estem,,50.0,50.0,50.0,50.0,,1.0,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,2,1,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1034,1,IBAGUÉ,4,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,triple 18,sulfato granulado,urea,nitro estem,,50.0,50.0,50.0,50.0,,1.0,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,2,1,NITRO XTEND® 46 N,,,,,,,,50.0,,
ES1034,2,IBAGUÉ,1,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,nitroesten,urea,triple 18,,,50.0,50.0,50.0,,,1.0,1.0,1.5,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,2,NITRO XTEND® 46 N,,,,,,,,50.0,,
ES1034,2,IBAGUÉ,2,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,nitroesten,urea,triple 18,,,50.0,50.0,50.0,,,1.0,1.0,1.5,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,2,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1034,2,IBAGUÉ,3,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,nitroesten,urea,triple 18,,,50.0,50.0,50.0,,,1.0,1.0,1.5,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,75.0,Fertilizante edafico,Fertilizante quimico
ES1034,3,IBAGUÉ,1,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,kcl,urea,sulfato de amonio,,,50.0,50.0,50.0,,,1.5,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,3,KCl,,,,,,,,75.0,,
ES1034,3,IBAGUÉ,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,kcl,urea,sulfato de amonio,,,50.0,50.0,50.0,,,1.5,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
ES1034,3,IBAGUÉ,3,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,kcl,urea,sulfato de amonio,,,50.0,50.0,50.0,,,1.5,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,3,Sulfato de Amonio,,,,,,,,50.0,,
ES1034,4,IBAGUÉ,1,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,kcl,urea,triplec18,,,50.0,50.0,50.0,,,1.5,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,4,KCl,,,,,,,,75.0,,
ES1034,4,IBAGUÉ,2,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,99,la esperanza,Fedearroz 67,5.0,kcl,urea,triplec18,,,50.0,50.0,50.0,,,1.5,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,4,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
